id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
20447,2026-02-06,867,77,1,2,,272.78,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20450,2026-02-18,1536,77,2,4,686.34,169.92,,monto_asegurado_vacio_o_negativo
20451,2025-12-13,749,35,14,2,,114.52,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20452,2025-10-08,2298,4,11,11,167.01,27.31,,monto_asegurado_vacio_o_negativo
20453,,1395,57,5,12,1549.05,181.6,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
20454,2025-06-07,659,55,2,2,,156.03,94233.47,prima_vacia_o_negativa
20455,2026-01-19,1681,36,13,7,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20456,,816,18,4,8,,143.53,69182.83,"Fecha_emision es nulo,prima_vacia_o_negativa"
20457,2025-08-19,550,27,10,9,,84.94,55855.45,prima_vacia_o_negativa
20458,2025-06-12,1178,65,10,4,707.0,,131198.46,comision_vacia_o_negativo
20459,2025-11-17,1132,73,13,12,596.02,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20460,,876,54,12,7,1445.79,142.34,147705.98,Fecha_emision es nulo
20462,2025-08-06,2720,28,1,4,,358.97,138732.75,prima_vacia_o_negativa
20463,2025-01-11,150,23,6,5,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20464,,261,32,12,11,,211.07,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20465,2025-06-06,863,13,9,2,,145.73,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20466,2025-02-06,2491,23,8,8,1622.02,362.99,,monto_asegurado_vacio_o_negativo
20467,2025-08-06,881,18,14,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20468,2025-06-30,959,14,8,7,1176.89,137.86,,monto_asegurado_vacio_o_negativo
20470,2025-07-13,2752,20,7,11,,27.1,33061.61,prima_vacia_o_negativa
20471,2025-01-14,1542,47,15,5,,313.96,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20472,2025-12-01,2739,41,3,1,,329.05,274875.53,prima_vacia_o_negativa
20473,2025-03-01,2897,37,12,3,1565.15,110.12,,monto_asegurado_vacio_o_negativo
20474,2025-12-27,2026,42,13,3,1763.05,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20476,2025-10-20,1639,14,2,8,1073.96,156.91,,monto_asegurado_vacio_o_negativo
20477,2025-05-09,362,43,11,10,,,67540.54,"prima_vacia_o_negativa,comision_vacia_o_negativo"
20478,2025-11-19,1147,19,11,7,,366.83,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20479,2025-06-05,1371,31,1,8,,1736.68,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20480,2025-05-10,1518,21,12,4,1650.04,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20481,2025-06-19,1057,65,9,12,1574.86,131.48,,monto_asegurado_vacio_o_negativo
20482,2025-12-15,1685,40,15,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20483,,1813,55,5,12,,,363136.56,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo"
20484,2025-09-25,2370,19,14,7,,229.25,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20486,2026-04-02,1404,50,3,1,,156.34,96745.79,prima_vacia_o_negativa
20487,2025-10-16,1339,27,1,4,0.0,131.64,,monto_asegurado_vacio_o_negativo
20488,,2041,59,15,1,,98.59,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20489,2025-10-06,465,78,3,2,194.1,30.39,,monto_asegurado_vacio_o_negativo
20490,2025-09-09,893,78,9,4,671.4,129.45,,monto_asegurado_vacio_o_negativo
20491,2025-05-27,2406,40,13,2,,296.83,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20492,2025-11-13,756,16,13,7,1484.01,302.93,,monto_asegurado_vacio_o_negativo
20493,2025-11-17,1465,77,9,4,618.58,,97620.07,comision_vacia_o_negativo
20494,2025-08-30,913,26,1,7,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20495,2025-09-17,1160,54,9,7,,,72353.11,"prima_vacia_o_negativa,comision_vacia_o_negativo"
20496,2025-01-19,1080,6,4,4,,133.81,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20497,2025-09-25,1273,79,2,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20498,2025-02-07,2950,45,4,6,71.57,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20499,2025-01-02,843,46,15,6,,346.07,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20500,2025-08-19,1230,38,8,5,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20501,2025-07-02,992,53,5,5,,,48006.09,"prima_vacia_o_negativa,comision_vacia_o_negativo"
20502,,802,36,12,1,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20503,2025-12-31,1587,7,14,10,673.61,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20504,2025-08-25,800,37,1,4,,202.14,199948.42,prima_vacia_o_negativa
20505,2025-12-21,1113,64,8,9,,2981.51,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20506,2025-08-07,2014,76,11,10,349.51,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20507,2025-01-28,1324,12,11,12,229.27,,7120.59,comision_vacia_o_negativo
20509,2025-10-03,419,78,13,12,369.05,67.3,,monto_asegurado_vacio_o_negativo
20510,2025-11-22,1870,70,15,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20511,2026-01-29,2910,8,12,10,1330.99,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20512,2025-11-03,360,65,12,3,1945.14,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20514,2025-03-12,92,60,9,1,1723.24,111.83,,monto_asegurado_vacio_o_negativo
20515,2025-05-20,2252,4,3,8,1376.13,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20516,2025-07-26,679,65,15,12,494.95,103.1,,monto_asegurado_vacio_o_negativo
20517,2025-02-27,810,42,12,10,719.7,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20518,2025-11-11,1791,4,10,11,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20519,,366,66,5,8,,67.83,132445.01,"Fecha_emision es nulo,prima_vacia_o_negativa"
20520,2025-10-12,537,33,6,6,511.6,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20521,2025-02-02,1816,21,12,1,186.57,16.32,,monto_asegurado_vacio_o_negativo
20522,2025-02-01,2561,70,12,6,600.67,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20523,2025-04-02,472,31,10,7,,112.27,110588.06,prima_vacia_o_negativa
20524,2025-07-22,2935,13,14,11,,143.99,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20525,2025-08-29,1043,52,2,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20526,2025-11-27,2538,35,5,4,,21.43,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20527,2025-09-17,821,14,7,10,1453.53,258.19,,monto_asegurado_vacio_o_negativo
20528,2025-11-07,297,3,5,2,89.54,12.72,,monto_asegurado_vacio_o_negativo
20529,2025-12-10,410,21,11,5,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20530,2025-03-05,417,54,9,11,522.58,,69462.94,comision_vacia_o_negativo
20531,2025-10-09,1331,70,3,9,1632.36,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20532,2025-03-22,2037,35,10,8,,277.65,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20533,2025-01-28,669,53,9,8,468.8,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20534,2025-07-11,819,11,1,3,1958.06,183.19,,monto_asegurado_vacio_o_negativo
20535,,964,14,12,9,,,108172.68,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo"
20536,2025-03-19,893,44,9,6,,138.88,168741.97,prima_vacia_o_negativa
20537,2025-07-23,873,51,8,6,,337.12,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20538,2025-08-14,2928,67,11,1,1889.03,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20539,,1213,23,10,2,,184.7,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20540,2025-09-08,1032,27,6,11,1211.59,109.34,,monto_asegurado_vacio_o_negativo
20541,,610,26,6,10,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20542,2025-06-20,2590,25,14,11,431.94,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20543,2025-11-21,294,27,11,6,1363.58,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20544,2025-01-05,2829,40,6,8,1181.27,102.11,,monto_asegurado_vacio_o_negativo
20545,2025-05-04,1242,8,14,4,1639.65,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20546,2025-02-22,1640,36,15,5,1306.29,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20547,,2546,65,14,7,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20548,,1904,17,5,4,266.12,36.18,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
20549,,733,57,10,2,,260.06,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20550,2025-05-15,716,34,3,8,,,8086.14,"prima_vacia_o_negativa,comision_vacia_o_negativo"
20551,2025-03-06,3884,79,6,1,,18.28,6515.87,prima_vacia_o_negativa
20552,2025-01-26,2798,38,13,9,,265.31,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20553,2025-02-09,674,30,9,11,1325.92,232.8,,monto_asegurado_vacio_o_negativo
20555,2025-01-23,297,63,13,10,151.9,37.72,,monto_asegurado_vacio_o_negativo
20556,,2161,43,1,4,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20557,2025-07-28,2011,10,10,8,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20558,2025-09-26,882,36,6,1,954.47,116.34,,monto_asegurado_vacio_o_negativo
20559,2025-05-18,1573,43,14,10,,83.46,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20560,2025-10-10,172,5,15,8,,179.57,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20561,2025-03-05,368,10,1,4,,123.52,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20562,2025-08-11,1269,46,2,2,,,22212.66,"prima_vacia_o_negativa,comision_vacia_o_negativo"
20563,,1062,74,7,9,715.78,,63069.19,"Fecha_emision es nulo,comision_vacia_o_negativo"
20564,2025-04-23,520,17,9,3,1052.33,,74214.07,comision_vacia_o_negativo
20565,2025-04-22,2938,19,8,2,,95.75,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20567,2025-12-13,1468,17,13,8,,329.52,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20569,2025-08-15,1467,112,11,5,192.45,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20570,2025-01-29,178,43,5,8,1227.45,256.26,,monto_asegurado_vacio_o_negativo
20571,2025-03-08,315,62,4,8,,323.71,204101.12,prima_vacia_o_negativa
20572,,1632,28,1,11,392.92,,69209.79,"Fecha_emision es nulo,comision_vacia_o_negativo"
20573,2025-07-01,82,36,4,3,731.7,87.9,,monto_asegurado_vacio_o_negativo
20574,2025-07-22,1033,71,8,12,,111.24,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20575,2025-04-02,2556,41,7,11,1299.72,202.87,,monto_asegurado_vacio_o_negativo
20576,,2839,49,5,4,443.17,674.26,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
20577,2025-05-03,2577,6,8,11,1969.69,373.74,,monto_asegurado_vacio_o_negativo
20578,,2302,56,6,6,,108.98,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20579,2025-11-18,1592,6,2,4,,215.71,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20580,2025-11-06,2585,14,6,4,104.44,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20582,2025-02-17,2417,50,12,7,1584.6,268.58,,monto_asegurado_vacio_o_negativo
20584,2025-03-21,3888,73,6,8,455.65,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20585,2025-03-04,2943,6,4,11,804.73,98.55,,monto_asegurado_vacio_o_negativo
20586,2025-03-10,2310,51,7,6,763.03,98.85,,monto_asegurado_vacio_o_negativo
20587,2025-03-29,1231,52,9,10,,,145269.87,"prima_vacia_o_negativa,comision_vacia_o_negativo"
20588,2025-09-17,390,24,12,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20589,2025-01-26,1359,63,5,9,1072.28,236.13,,monto_asegurado_vacio_o_negativo
20590,2025-12-01,1324,21,15,12,,315.21,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20591,2025-11-27,2480,20,7,12,,181.5,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20592,2026-01-13,1976,69,2,6,999.66,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20593,2025-12-23,1451,52,13,4,,232.27,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20594,2025-02-25,2046,95,15,5,926.29,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20595,2026-01-30,496,43,7,8,952.16,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20596,2025-12-18,1239,78,6,6,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20598,2025-02-08,317,9,3,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20599,2025-07-16,2891,38,10,11,,458.37,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20600,,1616,50,9,9,1842.53,,,"Fecha_emision es nulo,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20601,2025-07-17,1291,74,8,7,,73.38,195522.62,prima_vacia_o_negativa
20602,2025-11-30,10,46,5,11,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20603,2025-07-21,2904,23,10,9,404.82,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20605,2025-11-19,1852,4,15,10,412.0,39.56,,monto_asegurado_vacio_o_negativo
20608,2026-01-03,316,12,11,12,555.05,79.84,,monto_asegurado_vacio_o_negativo
20609,2025-05-22,533,54,2,10,429.37,42.42,,monto_asegurado_vacio_o_negativo
20610,2025-07-08,621,59,2,9,663.65,101.67,,monto_asegurado_vacio_o_negativo
20611,2025-02-09,1078,6,3,3,,24.4,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20612,2025-10-31,298,48,7,4,1235.5,,52132.63,comision_vacia_o_negativo
20613,2025-01-20,2272,40,11,6,,101.72,90205.36,prima_vacia_o_negativa
20614,2025-04-29,2926,64,6,3,268.04,,7200.74,comision_vacia_o_negativo
20615,2026-01-11,1297,77,6,1,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20616,2025-07-11,1366,50,6,7,1636.98,145.98,,monto_asegurado_vacio_o_negativo
20617,,312,64,1,7,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20618,,422,29,14,6,,149.21,77483.1,"Fecha_emision es nulo,prima_vacia_o_negativa"
20619,2025-05-05,2320,60,10,1,,99.65,25396.69,prima_vacia_o_negativa
20620,2025-03-29,1359,14,5,8,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20621,2025-09-02,2404,25,14,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20622,2025-01-19,1866,6,3,5,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20623,2025-08-17,74,80,12,1,318.39,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20624,2025-12-15,2197,38,7,5,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20625,2025-12-04,730,20,10,11,,113.46,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20626,,1275,47,9,7,,51.96,14458.43,"Fecha_emision es nulo,prima_vacia_o_negativa"
20627,2025-10-27,1763,78,9,8,814.95,129.64,,monto_asegurado_vacio_o_negativo
20628,2025-06-22,295,33,14,10,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20629,2025-06-18,865,48,7,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20630,2026-08-01,1297,11,2,5,,95.51,51487.02,prima_vacia_o_negativa
20631,2025-03-28,397,18,1,9,1918.59,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20632,2026-02-01,2904,66,2,9,1222.26,,66591.6,comision_vacia_o_negativo
20633,2026-01-04,756,5,9,2,1018.88,,125565.55,comision_vacia_o_negativo
20634,2025-02-28,809,73,12,10,,379.54,192492.59,prima_vacia_o_negativa
20635,2025-06-22,1344,6,1,1,437.95,,9497.48,comision_vacia_o_negativo
20636,2025-12-17,2885,23,2,11,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20637,2025-05-05,2556,8,14,12,318.43,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20638,2025-08-31,504,58,6,3,78.3,,5362.18,comision_vacia_o_negativo
20639,2025-02-16,1514,74,2,12,1793.58,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20640,2026-01-26,977,66,3,2,,65.41,38062.42,prima_vacia_o_negativa
20641,2025-11-16,867,58,6,10,86.3,133.13,,monto_asegurado_vacio_o_negativo
20642,2025-09-14,1637,26,6,8,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20643,2026-12-02,1910,14,6,7,1825.61,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20644,2025-02-24,1627,29,6,2,1815.83,,341599.3,comision_vacia_o_negativo
20645,2025-09-15,550,79,15,4,,249.56,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20646,2025-06-09,3790,55,1,1,774.76,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20647,2025-04-15,1892,42,9,1,,,273787.32,"prima_vacia_o_negativa,comision_vacia_o_negativo"
20649,2025-03-04,568,72,13,4,81.48,11.24,,monto_asegurado_vacio_o_negativo
20651,2025-10-24,2924,7,8,10,1698.3,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20652,2025-07-17,1439,50,10,8,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20653,2025-04-24,845,40,6,7,1867.61,426.28,,monto_asegurado_vacio_o_negativo
20654,2025-03-26,2632,33,1,2,,,89865.09,"prima_vacia_o_negativa,comision_vacia_o_negativo"
20655,2025-01-24,2209,62,1,2,,209.87,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20656,2025-06-26,1922,1,11,1,492.83,99.88,,monto_asegurado_vacio_o_negativo
20657,2025-08-20,1223,46,11,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20658,2025-04-13,2999,47,7,7,809.25,105.02,,monto_asegurado_vacio_o_negativo
20659,,2872,54,12,3,1882.75,404.83,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
20660,2025-01-31,1770,71,13,11,,,54318.22,"prima_vacia_o_negativa,comision_vacia_o_negativo"
20661,2025-09-26,1127,35,4,1,1150.1,227.02,,monto_asegurado_vacio_o_negativo
20663,2025-03-22,1698,61,10,8,776.78,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20664,2025-11-03,2227,5,12,1,611.23,151.64,,monto_asegurado_vacio_o_negativo
20665,,1683,14,12,11,294.72,,,"Fecha_emision es nulo,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20666,2025-10-23,1336,72,8,7,,167.44,75638.83,prima_vacia_o_negativa
20667,2025-04-18,2605,80,1,7,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20668,2025-10-20,343,33,14,5,,334.86,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20669,2025-05-11,1725,21,8,6,,109.42,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20670,,845,57,13,7,307.65,40.67,28074.53,Fecha_emision es nulo
20671,2025-06-26,324,35,1,9,,128.73,19256.47,prima_vacia_o_negativa
20672,2025-10-18,2537,78,6,4,,106.92,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20673,,1296,52,15,11,1753.98,,,"Fecha_emision es nulo,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20674,2025-03-07,1740,25,6,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20675,2026-07-02,1918,4,6,1,960.1,60.13,,monto_asegurado_vacio_o_negativo
20676,2025-05-02,2805,67,8,5,,95.28,133441.11,prima_vacia_o_negativa
20677,2025-08-14,2105,23,7,2,482.17,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20678,2025-06-15,157,74,11,11,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20679,2025-03-16,1958,34,2,11,1562.58,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20680,2025-12-12,1637,34,13,12,106.61,6.85,,monto_asegurado_vacio_o_negativo
20681,2025-08-19,2104,75,2,3,,32.13,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20682,2025-01-15,1192,20,13,12,,86.81,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20683,2025-05-27,254,6,10,10,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20684,2026-01-20,254,19,8,8,0.0,,162828.31,comision_vacia_o_negativo
20685,2025-10-26,2771,23,6,9,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20687,2025-02-17,1625,19,11,12,1146.53,80.23,,monto_asegurado_vacio_o_negativo
20688,2025-11-05,673,24,12,8,634.16,114.54,,monto_asegurado_vacio_o_negativo
20689,2025-03-26,1555,13,8,4,,75.26,101159.73,prima_vacia_o_negativa
20690,2026-12-02,2812,39,3,4,432.38,,70838.99,comision_vacia_o_negativo
20691,2025-01-29,1782,68,13,10,1545.43,323.51,,monto_asegurado_vacio_o_negativo
20692,2025-04-05,2189,77,9,12,,,48812.99,"prima_vacia_o_negativa,comision_vacia_o_negativo"
20693,2025-02-11,525,53,15,1,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20695,2026-05-02,1597,76,2,9,,429.38,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20696,2025-07-25,1488,80,15,9,146.19,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20697,,2625,74,2,9,,217.8,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
20698,2025-08-03,715,58,7,8,,196.12,344987.82,prima_vacia_o_negativa
20699,2025-12-25,1150,66,12,4,1268.03,,160055.39,comision_vacia_o_negativo
20700,2025-10-05,1485,17,2,10,,,19223.28,"prima_vacia_o_negativa,comision_vacia_o_negativo"
20701,2025-08-20,2637,47,8,1,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
20702,,2064,61,6,2,,,38311.63,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo"
